id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,eq_mag_ml,eq_mag_mfa,eq_mag_unk,intensity,country,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
9948,,2012,5,20,13.0,18.0,2.0,5.0,5.1,5.1,,5.1,,,,,ITALY,,ITALY:  SANT'AGOSTINO,44.831,11.49,130,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10234,,2017,1,18,10.0,14.0,11.0,7.0,5.7,5.7,,,,,,,ITALY,,ITALY:  FARINDOLA,42.601,13.227,130,29.0,1.0,,,,,,1.0,,1.0,,,29.0,1.0,,,,,,1.0,,1.0,,
10326,,2018,4,10,3.0,11.0,31.0,5.0,4.7,4.7,,,,,,,ITALY,,ITALY:  MUCCIA,43.093,13.046,130,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5568,Tsu,2000,7,1,7.0,1.0,55.5,10.0,6.1,6.1,6.1,6.0,,,,,JAPAN,,JAPAN:  NEAR S COAST HONSHU:  KOZU-SHIMA,34.221,139.131,30,1.0,1.0,,,,3.0,,1.0,,,,,1.0,1.0,,,,3.0,,1.0,,,,
5571,Tsu,2000,7,15,1.0,30.0,30.5,10.0,6.1,6.1,5.9,5.5,,,,,JAPAN,,JAPAN:  NEAR S COAST HONSHU:  NII-JIMA,34.319,139.26,30,,,,,10.0,1.0,,1.0,,,20.0,1.0,,,,,10.0,1.0,,1.0,,,20.0,1.0
7803,Tsu,2000,7,30,12.0,25.0,45.5,10.0,6.5,6.5,6.5,6.0,,,,,JAPAN,,JAPAN:  HONSHU:  S,33.901,139.376,30,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
5721,,2003,9,20,3.0,54.0,50.7,52.0,5.7,5.7,,5.4,,,,,JAPAN,,JAPAN:  HONSHU:  TOKYO,34.998,140.172,30,,,,,7.0,1.0,,1.0,,,,2.0,,,,,7.0,1.0,,1.0,,,,2.0
5729,,2003,10,15,7.0,30.0,35.9,78.0,5.2,5.2,,5.0,,,,,JAPAN,,JAPAN:  NEAR S COAST HONSHU:  ATSUGI,35.457,139.871,30,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5798,Tsu,2004,9,5,10.0,7.0,7.8,14.0,7.2,7.2,7.0,6.7,,,,,JAPAN,,JAPAN:  HONSHU:  W COAST: KYOTO,33.07,136.618,30,,,,,4.0,1.0,,1.0,,,,,,,,,4.0,1.0,,1.0,,,,
5799,Tsu,2004,9,5,14.0,57.0,18.6,10.0,7.4,7.4,7.1,6.2,,,,,JAPAN,,"JAPAN:  HONSHU:  W COAST: KYOTO, WAKAYAMA, SAKAI",33.184,137.071,30,,,,,40.0,1.0,,1.0,,,,,,,,,40.0,1.0,,1.0,,,,
5808,,2004,10,27,1.0,40.0,50.2,14.0,5.9,5.9,5.4,5.7,,,,,JAPAN,,JAPAN:  HONSHU:  NIIGATA PREFECTURE,37.284,138.885,30,,,,,5.0,1.0,,1.0,1.0,1.0,,,,,,,5.0,1.0,,1.0,1.0,1.0,,
5809,,2004,11,8,2.0,15.0,58.8,10.0,5.5,5.5,5.0,5.6,,,,,JAPAN,,JAPAN:  HONSHU:  NIIGATA PREFECTURE,37.396,138.862,30,,,,,8.0,1.0,,1.0,,,,,,,,,8.0,1.0,,1.0,,,,
5818,Tsu,2004,11,28,18.0,32.0,14.1,39.0,7.0,7.0,6.7,6.4,,,,,JAPAN,,"JAPAN:  HOKKAIDO:  BEKKAI, KUSHIRO, NEMOURO",43.006,145.119,30,,,,,24.0,1.0,,1.0,,,,1.0,,,,,24.0,1.0,,1.0,,,,1.0
5822,,2004,12,14,5.0,56.0,10.0,10.0,5.8,5.8,5.3,5.8,,,,,JAPAN,,"JAPAN:  HOKKAIDO:  OBIRO, HABORO, TOMAMAE",44.119,141.793,30,,,,,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,
6761,,2005,7,23,7.0,34.0,56.7,61.0,5.9,5.9,,6.1,,,,,JAPAN,,JAPAN:  HONSHU:  TOKYO,35.498,139.982,30,,,,,27.0,1.0,,1.0,1.0,1.0,,,,,,,27.0,1.0,,1.0,1.0,1.0,,
6739,Tsu,2005,8,16,2.0,46.0,28.4,36.0,7.2,7.2,6.8,6.5,,,,,JAPAN,,JAPAN:  EAST COAST HONSHU,38.276,142.039,30,,,,,56.0,2.0,,1.0,1.0,1.0,,,,,,,56.0,2.0,,1.0,1.0,1.0,,
8130,,2008,5,7,16.0,45.0,20.2,39.0,6.8,6.8,6.7,6.1,,,,,JAPAN,,JAPAN:  HONSHU:  E COAST,36.158,141.521,30,,,,,6.0,1.0,,1.0,,,,,,,,,6.0,1.0,,1.0,,,,
8795,,2009,12,17,23.0,45.0,36.4,7.0,4.9,,,4.9,,,,,JAPAN,,JAPAN:  HONSHU:  ITO,34.921,139.261,30,,,,,7.0,1.0,,1.0,,,,,,,,,7.0,1.0,,1.0,,,20.0,1.0
9032,Tsu,2010,2,26,20.0,31.0,26.9,25.0,7.0,7.0,7.0,6.0,,,,,JAPAN,,"JAPAN:  TORI SHIMA, OKINAWA",25.93,128.425,30,,,,,2.0,1.0,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,
9804,Tsu,2011,4,7,14.0,32.0,43.2,42.0,7.1,7.1,7.0,6.9,,,,,JAPAN,,JAPAN: NEAR E COAST HONSHU,38.276,141.588,30,3.0,1.0,,,132.0,3.0,,1.0,,,,,3.0,1.0,,,132.0,3.0,,1.0,,,,
9841,,2011,4,11,8.0,16.0,12.7,11.0,6.6,6.6,6.5,6.4,,,,,JAPAN,,JAPAN:  HONSHU,37.001,140.401,30,7.0,1.0,,,,,,1.0,3.0,1.0,,,7.0,1.0,,,,,,1.0,3.0,1.0,,
9980,,2013,4,12,20.0,33.0,17.5,14.0,5.8,5.8,5.5,5.7,,,,,JAPAN,,JAPAN,34.369,134.828,30,,,,,24.0,1.0,,1.0,,,,1.0,,,,,24.0,1.0,,1.0,,,,1.0
10035,,2013,4,17,8.0,57.0,33.9,9.0,5.8,5.8,5.5,5.6,,,,,JAPAN,,JAPAN: MIYAKEJIMA,33.958,139.352,30,,,,,3.0,1.0,,1.0,,,,2.0,,,,,3.0,1.0,,1.0,,,,2.0
10087,,2014,3,13,17.0,7.0,17.0,79.0,6.3,6.3,,,,,,5.0,JAPAN,,JAPAN:  SOUTHWESTERN,33.684,131.825,30,,,,,18.0,1.0,,1.0,,,,,,,,,18.0,1.0,,1.0,,,,
10122,,2014,11,22,13.0,8.0,42.0,9.0,6.2,6.2,,,,,,9.0,JAPAN,,"JAPAN:  NAGANO:  HAKUBA, OTARI",36.641,137.888,30,,,,,45.0,1.0,,1.0,50.0,1.0,,2.0,,,,,45.0,1.0,,1.0,50.0,1.0,,2.0
10209,Tsu,2016,11,21,20.0,59.0,27.0,9.0,6.9,6.9,,,,,,7.0,JAPAN,,JAPAN: NEAR E COAST HONSHU,37.393,141.387,30,,,,,15.0,1.0,,1.0,,,,,,,,,15.0,1.0,,1.0,,,,
9848,,2011,4,4,11.0,31.0,43.0,26.0,5.4,5.4,5.1,5.6,,,,,NEPAL,,"NEPAL-INDIA:  UTTARAKHAND, UTTAR PRADESH",29.698,80.754,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10230,,2016,11,27,23.0,35.0,2.0,10.0,5.4,,,5.4,,,,4.0,NEPAL,,"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA",27.802,86.532,40,1.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,,
9821,,2011,5,11,16.0,47.0,25.7,1.0,5.1,5.1,,5.3,,,,,SPAIN,,SPAIN:  LORCA,37.699,-1.672,130,10.0,1.0,,,,3.0,,1.0,,1.0,,1.0,10.0,1.0,,,,3.0,,1.0,,1.0,,
7078,Tsu,2006,5,3,15.0,26.0,40.2,55.0,7.9,7.9,7.8,7.2,,,,7.0,TONGA,,TONGA ISLANDS,-20.187,-174.123,170,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
5689,,2003,3,25,18.0,51.0,26.3,47.0,5.5,5.5,4.8,4.8,,,,,BHUTAN,,BHUTAN:  PHUENTSHOLING,27.264,89.331,60,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0
7226,,2006,2,23,20.0,4.0,53.5,10.0,5.8,5.8,5.3,5.5,,,,,BHUTAN,,BHUTAN:  TASHIGANG,26.912,91.705,60,,,,,,,,1.0,126.0,3.0,126.0,3.0,,,,,,,,1.0,126.0,3.0,,
7873,,2008,2,29,4.0,46.0,,10.0,4.3,,,4.3,,,,,BRAZIL,,BRAZIL:  SOBRAL,-3.7,-40.35,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8122,,2008,5,21,19.0,23.0,57.3,10.0,,,,,,,,,BRAZIL,,BRAZIL:  ALCANTARAS,-3.91,-40.44,160,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9933,,2012,5,19,13.0,41.0,21.2,10.0,4.1,,,4.1,,,,,BRAZIL,,BRAZIL:  MONTES CLAROS,-16.764,-43.999,160,,,,,,,,1.0,,,6.0,1.0,,,,,,,,1.0,,,6.0,1.0
9373,,2010,6,23,17.0,41.0,41.0,22.0,5.2,5.2,,5.5,,,,6.0,CANADA,,"CANADA:  QUEBEC:  VAL-DES-BOIS, GRACEFIELD",45.88,-75.48,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
9941,Tsu,2012,10,28,3.0,4.0,8.9,14.0,7.7,7.7,7.5,6.5,,,,,CANADA,,CANADA:  QUEEN CHARLOTTE ISLANDS,52.788,-132.101,150,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0
5655,,2002,9,30,6.0,44.0,48.0,10.0,4.2,,,4.2,4.5,,,,FRANCE,,"FRANCE:  HENNEBONT, LANGUIDIC, LORIENT, TREMOREL",47.832,-3.207,120,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5681,,2003,2,22,20.0,41.0,3.4,10.0,5.0,5.0,,5.0,5.7,,,,FRANCE,,"FRANCE:  BACCARAT, COLMAR, THANN; GERMANY:  EDIGEN",48.342,6.57,120,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7366,,2006,8,24,20.0,1.0,0.2,5.0,4.3,,,,4.3,,,,FRANCE,,FRANCE,45.84,-0.14,120,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7416,,2006,11,17,18.0,19.0,51.6,10.0,4.7,,,4.7,5.4,,,,FRANCE,,FRANCE:  PYRENEES,42.99,-0.05,120,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5606,,2001,7,26,0.0,21.0,36.9,10.0,6.5,6.5,6.6,6.0,,,,,GREECE,,GREECE:  SKYROS,39.059,24.244,130,,,,,,,,1.0,,,100.0,2.0,,,,,,,,1.0,,,100.0,2.0
5699,,2003,6,9,7.0,6.0,39.3,18.0,5.2,5.2,4.9,4.9,,,,,GREECE,,"GREECE:  GONNOI, LARISA",39.893,22.309,130,,,,,,,,1.0,,,50.0,1.0,,,,,,,,1.0,,,50.0,1.0
5766,,2004,3,1,0.0,35.0,58.0,9.0,5.2,5.2,4.8,5.4,5.1,,,,GREECE,,GREECE:  SOUTHERN:  KALAMATA,37.136,22.116,130,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5827,,2004,11,4,6.0,22.0,39.4,74.0,5.2,5.2,,5.4,,,,,GREECE,,GREECE:  CRETE:  ANTIKYTHIRA,35.945,23.115,130,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7222,,2006,1,8,11.0,34.0,55.6,66.0,6.7,6.7,,6.5,,,,,GREECE,,GREECE:  SOUTHERN,36.311,23.212,130,,,,,3.0,1.0,,1.0,,1.0,,,,,,,3.0,1.0,,1.0,,1.0,,
7239,,2006,4,11,0.0,2.0,41.5,18.0,5.5,5.5,5.1,5.1,,,,,GREECE,,GREECE:  ZAKYNTHOS,37.64,20.92,130,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7484,,2007,3,25,13.0,57.0,58.2,15.0,5.8,5.8,5.5,5.3,,,,6.0,GREECE,,"GREECE:  ARGOSTOLION, KEFALLINIA",38.34,20.42,130,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,
10049,,2013,10,12,13.0,11.0,35.0,40.0,6.6,6.6,,,,,,7.0,GREECE,,GREECE:  CRETE:  CHANIA,35.514,23.252,130,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0
10071,,2014,2,3,3.0,8.0,29.0,4.0,6.0,6.0,,,,,,3.0,GREECE,,GREECE:  KEFALONIA:  LIXOURION,38.244,20.379,130,,,,,16.0,1.0,,1.0,,,,1.0,,,,,16.0,1.0,,1.0,,,,1.0
10372,Tsu,2018,10,25,22.0,54.0,51.0,14.0,6.8,6.8,,,,,,,GREECE,,"GREECE:  IONIAN SEA:  ZAKYNTHOS, STROFADES",37.506,20.563,130,,,,,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,
7407,,2006,6,3,16.0,34.0,25.8,10.0,3.8,,,3.8,,,,,MALAWI,,MALAWI:  SALIMA,-14.52,34.28,10,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5619,,2002,1,30,8.0,42.0,3.4,109.0,5.9,5.9,,5.6,,,,,MEXICO,,"MEXICO:  VERACRUZ:  SAN ANDRES TUXTLA, TUXTEPEC",18.194,-95.908,150,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,2.0
5623,,2002,2,22,19.0,32.0,41.7,7.0,5.5,5.5,5.5,5.4,,,,,MEXICO,,"MEXICO:  MEXICALI, BAJA CALIFORNIA",32.319,-115.322,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5653,,2002,9,25,18.0,14.0,48.5,6.0,5.3,5.3,4.7,5.2,,,,,MEXICO,,MEXICO:  ACAPULCO,16.87,-100.113,150,,,,,2.0,1.0,,1.0,,,,2.0,,,,,2.0,1.0,,1.0,,,,2.0
5753,,2004,1,1,23.0,31.0,50.0,29.0,6.1,6.1,5.7,5.6,,,,,MEXICO,,"MEXICO:  GUERRERO, MEXICO CITY",17.488,-101.303,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
7501,,2007,4,13,5.0,42.0,23.0,34.0,6.0,6.0,5.8,5.9,,,,5.0,MEXICO,,"MEXICO:  GUERRERO, ATOYAC",17.302,-100.198,150,,,,,,,,1.0,2.0,1.0,,,,,,,,,,1.0,2.0,1.0,,
7766,,2008,2,9,7.0,12.0,5.8,3.0,5.1,5.1,,5.1,5.5,,,,MEXICO,,MEXICO:  BAJA CALIFORNIA,32.456,-115.315,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8812,,2009,12,30,18.0,48.0,57.7,9.0,5.9,5.9,5.7,5.7,,,,,MEXICO,,MEXICO:  MEXICALI,32.437,-115.165,150,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0
10029,,2013,8,21,12.0,38.0,7.0,21.0,6.2,6.2,,,,,,8.0,MEXICO,,"MEXICO:  SAN MARCOS, ACAPULCO",16.878,-99.498,150,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0
10088,Tsu,2014,4,18,14.0,28.0,32.0,24.0,7.2,7.2,,,,,,6.0,MEXICO,,MEXICO:  GUERRERO; MEXICO CITY,17.397,-100.972,150,,,,,,,,1.0,,,127.0,2.0,,,,,,,,1.0,,,127.0,2.0
10095,,2014,5,8,17.0,1.0,21.0,17.0,6.4,6.4,,,,,,5.0,MEXICO,,MEXICO:  TECPAN,17.235,-100.746,150,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
10102,,2014,7,7,11.0,23.0,7.0,67.0,6.9,6.9,,,,,,5.0,MEXICO,,MEXICO; GUATEMALA:  SAN MARCOS,14.728,-92.578,150,3.0,1.0,,,33.0,1.0,,1.0,,1.0,50.0,1.0,3.0,1.0,,,33.0,1.0,,1.0,,1.0,50.0,1.0
10268,,2017,9,23,12.0,53.0,2.0,9.0,6.1,6.1,,,,,,,MEXICO,,MEXICO:  OAXACA,16.737,-94.946,150,5.0,1.0,,,2.0,1.0,,1.0,11.0,1.0,,,5.0,1.0,,,2.0,1.0,,1.0,11.0,1.0,,
5714,,2003,8,13,8.0,29.0,27.2,54.0,5.4,5.4,,5.0,,,,,PANAMA,,"PANAMA:  COLON, PANAMA CITY",9.355,-79.941,100,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5757,,2004,2,4,11.0,59.0,47.6,29.0,6.1,6.1,5.9,5.6,,,,,PANAMA,,PANAMA-COSTA RICA:  CHIRIQUI,8.358,-82.877,100,,,,,4.0,1.0,,1.0,,,,,,,,,4.0,1.0,,1.0,,,,
7242,,2006,5,4,17.0,43.0,9.7,,4.5,,,,4.5,,,,PANAMA,,PANAMA:  BOQUETE,8.898,-82.543,100,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8192,,2008,11,19,6.0,11.0,20.7,32.0,6.1,6.1,5.9,5.9,,,,,PANAMA,,"PANAMA:  PASO CANOA, DAVID, PUERTO ARMUELLES",8.267,-82.967,100,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
8388,,2009,7,4,6.0,49.0,35.5,38.0,6.0,6.0,5.5,6.0,,,,5.0,PANAMA,,PANAMA: PANAMA CITY,9.59,-78.966,100,,,,,32.0,1.0,,1.0,,,,,,,,,32.0,1.0,,1.0,,,10.0,1.0
10150,,2015,7,29,0.0,11.0,6.0,12.0,5.9,5.9,,,,,,3.0,PANAMA,,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA,8.231,-77.315,100,,,,,6.0,1.0,,1.0,,,45.0,1.0,,,,,6.0,1.0,,1.0,,,45.0,1.0
5802,,2004,9,21,13.0,32.0,30.8,10.0,4.8,4.8,,4.9,4.8,,,6.0,POLAND,,"POLAND: SUWALKI; RUSSIA: KALININGRAD, SVETLOGORSK",54.841,19.912,120,,,,,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,
10231,,2016,11,29,20.0,9.0,35.0,5.0,4.2,4.2,,,,,,,POLAND,,POLAND:  RUDNA,51.613,16.157,120,8.0,1.0,,,9.0,1.0,,1.0,,,,,8.0,1.0,,,9.0,1.0,,1.0,,,,
10331,,2018,5,5,8.0,58.0,7.0,10.0,4.1,,,4.1,,,,,POLAND,,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ,50.11,18.71,120,5.0,1.0,,,2.0,1.0,,1.0,,,,,5.0,1.0,,,2.0,1.0,,1.0,,,,
5574,,2000,8,4,21.0,13.0,2.7,10.0,6.8,6.8,7.1,6.3,,,,6.0,RUSSIA,,"RUSSIA:  SAKHALIN ISLAND, UGLEGORSK, MAKAROV",48.786,142.246,50,,,,,8.0,1.0,0.92,1.0,,,1390.0,4.0,,,,,8.0,1.0,0.92,1.0,,,1390.0,4.0
5726,,2003,9,29,15.0,27.0,1.0,10.0,4.4,,4.4,5.1,,,,,RUSSIA,,RUSSIA:  KOSH-AGACH,50.0,87.89,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
5728,,2003,10,1,1.0,3.0,25.2,10.0,6.7,6.7,7.1,6.3,,,,,RUSSIA,,"RUSSIA:  KOSH-AGACH, BARNAUL, GORNO-ALTAYSK",50.211,87.721,40,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
5784,,2004,5,30,2.0,52.0,12.2,14.0,4.9,4.9,,4.9,,,,,RUSSIA,,"RUSSIA:  SAKHALIN, YUZHNO, SAKHALINSK",47.311,142.12,50,,,,,,,,1.0,,,46.0,1.0,,,,,,,,1.0,,,46.0,1.0
7531,Tsu,2007,8,2,2.0,37.0,42.3,5.0,6.2,6.2,6.2,5.3,,,,,RUSSIA,,RUSSIA:  TATAR STRAIT,47.116,141.798,50,2.0,1.0,,,12.0,1.0,,1.0,11.0,1.0,20.0,1.0,2.0,1.0,,,12.0,1.0,,1.0,11.0,2.0,20.0,1.0
8175,,2008,8,27,1.0,35.0,32.1,16.0,6.2,6.2,6.2,5.8,,,,8.0,RUSSIA,,RUSSIA:  LAKE BAYKAL,51.607,104.158,40,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10007,,2013,6,18,23.0,2.0,9.8,10.0,5.3,5.3,,5.6,,,,,RUSSIA,,RUSSIA:  KEMEROVO,54.263,86.173,40,,,,,,,,1.0,,,500.0,3.0,,,,,,,,1.0,,,500.0,3.0
7768,,2008,2,14,2.0,7.0,46.7,10.0,4.9,,4.9,5.4,,,,,RWANDA,,RWANDA:  GISENYI,-2.404,28.918,10,1.0,1.0,,,109.0,3.0,,1.0,,,5.0,1.0,1.0,1.0,,,109.0,3.0,,1.0,,,5.0,1.0
10228,,2016,9,23,16.0,12.0,1.0,10.0,4.8,,,4.8,,,,,RWANDA,,RWANDA:  RISUZI; CONGO:  UKAVU,-2.65,29.06,10,8.0,1.0,,,,1.0,,1.0,22.0,1.0,,,8.0,1.0,,,,1.0,,1.0,22.0,1.0,,
5632,,2002,4,24,10.0,51.0,50.9,10.0,5.7,5.7,5.6,5.6,,,,,SERBIA,,BALKANS NW:  KOSOVO; MACEDONIA:  N,42.436,21.466,130,1.0,1.0,,,60.0,2.0,,1.0,,,,,1.0,1.0,,,60.0,2.0,,1.0,,,,
10137,,2015,3,8,20.0,47.0,4.0,20.0,4.4,4.4,,,,,,4.0,SERBIA,,BALKANS NW: SERBIA:  KOSJERIC,44.088,19.861,130,,,,,,,,1.0,,,100.0,2.0,,,,,,,,1.0,,,100.0,2.0
5559,,2000,5,17,3.0,25.0,48.7,10.0,5.4,5.4,5.3,5.4,,,,,TAIWAN,,TAIWAN:  TAI-CHUNG COUNTY,24.223,121.058,30,3.0,1.0,,,13.0,1.0,,1.0,,,,,3.0,1.0,,,13.0,1.0,,1.0,,,,
5564,,2000,6,10,18.0,23.0,29.3,33.0,6.4,6.4,6.2,6.2,,,,,TAIWAN,,TAIWAN:  NAN-TOU,23.843,121.225,30,2.0,1.0,,,36.0,1.0,,1.0,,,,,2.0,1.0,,,36.0,1.0,,1.0,,,,
5746,,2003,12,10,4.0,38.0,11.5,10.0,6.8,6.8,6.7,6.0,,,,,TAIWAN,,"TAIWAN:  T'AI-TUNG, KAO-HSIUN",23.039,121.362,30,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,
5776,,2004,5,1,7.0,56.0,13.6,45.0,5.2,5.2,5.1,5.2,,,,,TAIWAN,,TAIWAN:  HUALIEN: TAROKO GORGE NATIONAL PARK,24.081,121.611,30,2.0,1.0,,,1.0,1.0,,1.0,,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,
5805,,2004,10,15,4.0,8.0,50.2,94.0,6.6,6.6,,6.4,,,,,TAIWAN,,TAIWAN:  T'AO-YUAN,24.53,122.694,30,,,,,,2.0,,1.0,,,,,,,,,,2.0,,1.0,,,,
7236,,2006,4,1,10.0,2.0,19.5,9.0,6.2,6.2,6.1,6.0,,,,,TAIWAN,,TAIWAN:  T'AIT-TUNG,22.868,121.278,30,,,,,42.0,1.0,,1.0,,2.0,,,,,,,42.0,1.0,,1.0,,2.0,,
7413,Tsu,2006,12,26,12.0,26.0,21.1,10.0,7.0,7.0,7.3,6.4,,,,,TAIWAN,,TAIWAN:  PINGTUNG,21.799,120.547,30,2.0,1.0,,,40.0,1.0,,1.0,,2.0,,,2.0,1.0,,,40.0,1.0,,1.0,,2.0,,
8652,,2009,12,19,13.0,2.0,17.0,57.0,6.4,6.4,,6.2,,,,,TAIWAN,,TAIWAN:  HUALIEN,23.796,121.605,30,,,,,14.0,1.0,,1.0,,,,1.0,,,,,14.0,1.0,,1.0,,,,1.0
9904,,2012,2,26,2.0,35.0,0.5,28.0,5.9,5.9,5.7,5.9,,,,,TAIWAN,,TAIWAN:  PINGTUNG,22.661,120.891,30,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10002,,2013,6,2,5.0,43.0,3.4,17.0,6.3,6.3,6.2,6.1,,,,,TAIWAN,,TAIWAN:  JENAI,23.789,121.141,30,4.0,1.0,,,21.0,1.0,,1.0,,,,,4.0,1.0,,,21.0,1.0,,1.0,,,,
10136,,2015,4,20,1.0,42.0,38.0,29.0,6.4,6.4,,,,,,4.0,TAIWAN,,TAIWAN:  TAIPEI,24.203,122.316,30,1.0,1.0,,,1.0,1.0,,1.0,,,19.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,19.0,1.0
5586,,2000,12,15,16.0,44.0,47.6,10.0,6.0,6.0,5.8,5.1,,,,7.0,TURKEY,,TURKEY:  AFYON-BOLVADIN,38.457,31.351,140,6.0,1.0,,,41.0,1.0,,1.0,,,,,6.0,1.0,,,41.0,1.0,,1.0,,,,2.0
5602,,2001,6,25,13.0,28.0,46.5,5.0,5.5,5.5,4.9,5.2,,,,,TURKEY,,TURKEY:  OSMANIYE,37.238,36.206,140,,,,,130.0,3.0,,1.0,,,,,,,,,130.0,3.0,,1.0,,,66.0,2.0
5676,,2003,1,27,5.0,26.0,23.0,10.0,6.1,6.1,6.0,5.6,,,,,TURKEY,,"TURKEY:  SAGLAMTAS, PULUMUR",39.5,39.878,140,1.0,1.0,,,,2.0,,1.0,,,,,1.0,1.0,,,,2.0,,1.0,,,,2.0
5709,,2003,7,26,1.0,0.0,57.6,10.0,4.5,,,4.5,5.0,,,,TURKEY,,TURKEY:  WESTERN:  BULDAN,38.111,28.887,140,,,,,,2.0,,1.0,,,,,,,,,,2.0,,1.0,,,48.0,1.0
5710,,2003,7,26,8.0,36.0,49.1,10.0,5.4,5.4,5.2,5.0,,,,,TURKEY,,TURKEY:  WESTERN:  BULDAN,38.019,28.927,140,,,,,10.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,10.0,1.0,,1.0,1.0,1.0,,1.0
5767,,2004,3,25,19.0,30.0,49.0,,5.6,5.6,5.4,5.0,,,,,TURKEY,,TURKEY:  ERZURUM,39.93,40.812,140,10.0,1.0,,,46.0,1.0,,1.0,45.0,1.0,45.0,1.0,10.0,1.0,,,46.0,1.0,,1.0,45.0,1.0,,
5769,,2004,3,28,3.0,51.0,10.0,5.0,5.6,5.6,5.3,5.3,5.3,,,,TURKEY,,TURKEY:  ASKALE,39.847,40.874,140,,,,,12.0,1.0,,1.0,50.0,1.0,50.0,1.0,,,,,12.0,1.0,,1.0,50.0,1.0,,
5793,,2004,7,30,7.0,14.0,7.8,5.0,4.0,,4.0,4.8,,,,,TURKEY,,TURKEY:  DOGUBEYAZIT,39.634,43.966,140,1.0,1.0,,,5.0,1.0,,1.0,,,,,1.0,1.0,,,5.0,1.0,,1.0,,,,2.0
5797,,2004,8,11,15.0,48.0,26.8,7.0,5.7,5.7,5.5,5.3,,,,,TURKEY,,"TURKEY:  ELAZIG, SIVRICE",38.377,39.261,140,1.0,1.0,,,11.0,1.0,,1.0,,,,,1.0,1.0,,,11.0,1.0,,1.0,,,,
5834,,2004,12,20,23.0,2.0,12.4,5.0,5.4,5.4,4.7,5.2,5.1,,,,TURKEY,,TURKEY:  MARMARIS,37.042,28.206,140,,,,,3.0,1.0,,1.0,,,,,,,,,3.0,1.0,,1.0,,,,
